4.0 10 3.881396465 3.984868952
4.0 20 3.881327412 3.972972462
4.0 30 3.881323753 3.970791416
4.0 40 3.881323138 3.97002966
4.0 50 3.88132297 3.969677359
4.0 60 3.88132291 3.96948606
4.0 70 3.881322884 3.969370738
4.0 80 3.881322872 3.9692959
4.0 90 3.881322865 3.969244596
4.0 100 3.881322861 3.9692079
