3.0 10 3.816792228 3.984868952
3.0 20 3.816723674 3.972972462
3.0 30 3.816720043 3.970791416
3.0 40 3.816719433 3.97002966
3.0 50 3.816719266 3.969677359
3.0 60 3.816719207 3.96948606
3.0 70 3.816719181 3.969370738
3.0 80 3.816719169 3.9692959
3.0 90 3.816719162 3.969244596
3.0 100 3.816719158 3.9692079
