2.0 10 3.647668616 3.984868952
2.0 20 3.647602139 3.972972462
2.0 30 3.647598621 3.970791416
2.0 40 3.64759803 3.97002966
2.0 50 3.647597869 3.969677359
2.0 60 3.647597811 3.96948606
2.0 70 3.647597786 3.969370738
2.0 80 3.647597774 3.9692959
2.0 90 3.647597768 3.969244596
2.0 100 3.647597764 3.9692079
